,year,country_isocode,country_name,id,position,name,title,gender,birthyear,deadyear,party,party_english,party_otherlanguage,core,minister,leader,classification,portfolio_1,prestige_1,portfolio_2,prestige_2,portfolio_3,prestige_3,portfolio_4,prestige_4,m_finance,m_defense,m_agriculture,m_foreignaffairs
58632,2002,GNQ,Equatorial Guinea,902,Dep. Min. Of Civil Service & Administrative Reform,Caridad Besari Borilo,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),Civil Service,Medium,Political Reform,Medium,NA,NA,NA,NA,0,0,0,0
58633,2002,GNQ,Equatorial Guinea,903,Dep. Min. Of Communications & Transports,M. Jeremias Ondo Ngomo,NA,Male,NA,NA,up,Popular Union of Equatorial Guinea,Unión Popular de Guinea Ecuatorial,0,0,0,Minister (Junior),Communications & Information,Medium,Transport,Medium,NA,NA,NA,NA,0,0,0,0
58634,2002,GNQ,Equatorial Guinea,904,Min. Del. Of Economic Affairs & Finance,Miguel Abia Biteo Boriko,NA,Male,1961,2012,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Junior),"Finance, Budget & Treasury",High,General Economic Affairs,Medium,NA,NA,NA,NA,0,0,0,0
58635,2002,GNQ,Equatorial Guinea,905,"Min. Del. Of Foreign Affairs, International Cooperation & Francophone Affairs",Jos Ela Ebang,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Junior),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,0
58636,2002,GNQ,Equatorial Guinea,906,Dep. Min. Of Justice & Religion,Evangelina Oyo Ebule,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),Justice & Legal Affairs,Medium,Religion,Medium,NA,NA,NA,NA,0,0,0,0
58637,2002,GNQ,Equatorial Guinea,907,Dep. Min. Of Labor & Social Security,Secundino Oyono Awong,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58638,2002,GNQ,Equatorial Guinea,908,Min. Del. Of National Defense,Melanio Ebendeng Nsomo,Col.,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Junior),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
58639,2002,GNQ,Equatorial Guinea,909,Dep. Min. Of National Security,Manuel Nguema Mba Ma Mba,Col.,Male,1953,2016,independent,independent,independent,0,0,0,Minister (Junior),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58640,2002,GNQ,Equatorial Guinea,910,"Dep. Min. Of Public Works, Housing & Urban Affairs",Carmelo Modu Acuse Bindang,NA,Male,NA,NA,uds,Social Democratic Union,Unión Demócrata Social,0,0,0,Minister (Junior),Construction & Public Works,Medium,Housing,Medium,NA,NA,NA,NA,0,0,0,0
58641,2002,GNQ,Equatorial Guinea,911,Min. Del. To The Presidency In Charge Of Youth & Sports,Francisco Pascual Eyegue Obama Asue,NA,Male,1949,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Junior),Sports,Low,Youth,Low,NA,NA,NA,NA,0,0,0,0
58642,2002,GNQ,Equatorial Guinea,912,"Vice Min. Of Culture, Tourism & Crafts Promotion",Anacleto Olo Mibuy,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),Culture & Heritage,Medium,Tourism,Low,NA,NA,NA,NA,0,0,0,0
58643,2002,GNQ,Equatorial Guinea,913,Vice Min. Of Economy & Finance,Marcelino Owono Edu,NA,Male,1963,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),"Finance, Budget & Treasury",High,General Economic Affairs,Medium,NA,NA,NA,NA,0,0,0,0
58644,2002,GNQ,Equatorial Guinea,914,Vice Min. Of Education & Science,Filiberto Ntutumu Nguema,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,NA,NA,NA,NA,0,0,0,0
58645,2002,GNQ,Equatorial Guinea,915,"Vice Min. Of Forestry, Fishing & Environment",Joaquin Mecheba Ivina,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
58646,2002,GNQ,Equatorial Guinea,916,Vice Min. Of Health & Social Welfare,Tomas Mecheba Fernandez Galilea,NA,Male,NA,NA,psge,Socialist Party of Equatorial Guinea,Partido Socialista de Guinea Ecuatoria,0,0,0,Minister (Junior),Health & Social Welfare,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58647,2002,GNQ,Equatorial Guinea,917,"Vice Min. Of Industry, Commerce & Small Enterprises",Basilio Ava,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),"Enterprises, Companies & Business",Medium,Industry & Commerce,Medium,NA,NA,NA,NA,0,0,0,0
58648,2002,GNQ,Equatorial Guinea,918,Vice Min. Of Justice & Religious Affairs,Francisco Javier Ngomo Mbengono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),Justice & Legal Affairs,Medium,Religion,Medium,NA,NA,NA,NA,0,0,0,0
58649,2002,GNQ,Equatorial Guinea,919,Vice Min. Of Planning & Economic Development,Antonio Javier Nguema Nchama,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),Planning & Development,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58650,2002,GNQ,Equatorial Guinea,920,"Vice Min. Of Press, Radio & Television",Alfonso Nsue Mokuy,NA,Male,NA,NA,cld,Liberal Democratic Convention,Convención Liberal Democrática,0,0,0,Minister (Junior),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58651,2002,GNQ,Equatorial Guinea,921,"Vice Min. Of Public Works, Housing & Urban Affairs",Ceferino Eburi Matta,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),Construction & Public Works,Medium,Housing,Medium,NA,NA,NA,NA,0,0,0,0
58652,2002,GNQ,Equatorial Guinea,922,Vice Min. Of Tourism & Culture,Hilario Sisa Torrez,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),Culture & Heritage,Medium,Tourism,Low,NA,NA,NA,NA,0,0,0,0
58653,2002,GNQ,Equatorial Guinea,923,Sec. Of State For Energy,Miguel Ekua Ondo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Energy,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58654,2002,GNQ,Equatorial Guinea,924,Sec. Of State For International Cooperation & Francophone Affairs,Lino Sima Ekua Avomo,NA,Male,1957,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,0
58655,2002,GNQ,Equatorial Guinea,925,Sec. Of State For Mines,Gabriel Mbega Obiang Lima,NA,Male,1974,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Environment,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58656,2002,GNQ,Equatorial Guinea,926,Sec. Of State For National Defense,Francisco Edu Ngua,Col.,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
58657,2002,GNQ,Equatorial Guinea,927,Sec. Of State For National Security,Antonio Mba Nguema,Gen.,Male,1952,2019,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58658,2002,GNQ,Equatorial Guinea,928,"Sec. Of State For Press, Radio & Television",Santiago Ngua Nfumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Communications & Information,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58659,2002,GNQ,Equatorial Guinea,929,Sec. Of State For Treasury & Budget,Melchor Esono Edjo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58660,2002,GNQ,Equatorial Guinea,930,Ambassador To The Us,Pastor Micha Ondo Bile,NA,Male,1952,A (2020),NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58661,2002,GNQ,Equatorial Guinea,931,"Permanent Representative To The Un, New York",Teodoro Biyogo Nsue,NA,Male,NA,NA,NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58662,2003,GNQ,Equatorial Guinea,932,President,Teodoro Obiang Nguema Mbasogo,Brig. Gen.,Male,1942,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,1,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58663,2003,GNQ,Equatorial Guinea,933,Prime Minister,Candido Muatetema Rivas,NA,Male,1960,2014,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58664,2003,GNQ,Equatorial Guinea,934,First Dep. Prime Min.,Miguel Oyono Ndong Mifumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58665,2003,GNQ,Equatorial Guinea,935,Dep. Prime Min.,Demetrio Elo Ndong Nsefumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58666,2003,GNQ,Equatorial Guinea,936,Sec. Gen. Of The Govt.,Francisco Pascual Eyegue Obama Asue,NA,Male,1949,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,"Member, Ruling Group",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58667,2003,GNQ,Equatorial Guinea,937,"Min. Of State For Agriculture, Fisheries & Animal Husbandry",Gregorio Boho Camo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,NA,NA,NA,NA,NA,NA,0,0,1,0
58668,2003,GNQ,Equatorial Guinea,938,Min. Of State In Charge Of Economy & Commerce,Marcelino Nguema Onguene,M.D.,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),General Economic Affairs,Medium,Industry & Commerce,Medium,NA,NA,NA,NA,0,0,0,0
58669,2003,GNQ,Equatorial Guinea,939,Min. Of State In Charge Of Planning & International Cooperation,Anatolio Ndong Mba,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Foreign Relations,High,Planning & Development,Medium,NA,NA,NA,NA,0,0,0,0
58670,2003,GNQ,Equatorial Guinea,940,Min. Of State For Economy & Commerce,Marcelino Nguema Onguene,M.D.,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),General Economic Affairs,Medium,Industry & Commerce,Medium,NA,NA,NA,NA,0,0,0,0
58671,2003,GNQ,Equatorial Guinea,941,Min. Of State For Education & Science,Antonio Fernando Nve Ngu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,NA,NA,NA,NA,0,0,0,0
58672,2003,GNQ,Equatorial Guinea,942,"Min. Of State For Forestry, Fishing & Environment",Teodoro Nguema Obiang Mangu,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
58673,2003,GNQ,Equatorial Guinea,943,Min. Of State For Health & Social Welfare,Marcelino Nguema Onguene,M.D.,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58674,2003,GNQ,Equatorial Guinea,944,"Min. Of State For Information, Tourism & Culture",Lucas Nguema Esono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Communications & Information,Medium,Culture & Heritage,Medium,Tourism,Low,NA,NA,0,0,0,0
58675,2003,GNQ,Equatorial Guinea,945,Min. Of State For Labor & Social Security,Ricardo Mangue Obama Nfube,NA,Male,1961,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58676,2003,GNQ,Equatorial Guinea,946,Min. Of State For The Interior & Local Corporations,Demetrio Elo Ndong Nsefumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58677,2003,GNQ,Equatorial Guinea,947,Min. Of State For Missions,Alejandro Evuna Owono Asangono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58678,2003,GNQ,Equatorial Guinea,948,Min. Of State At The Presidency In Charge Of Relations With Assemblies & Legal Matters,Miguel Abia Biteo Boriko,NA,Male,1961,2012,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,Justice & Legal Affairs,Medium,NA,NA,NA,NA,0,0,0,0
58679,2003,GNQ,Equatorial Guinea,949,Min. Of State At The Presidency In Charge Of Special Duties,Alejandro Evuna Owono Asangono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58680,2003,GNQ,Equatorial Guinea,950,Min. Of State For Transport & Communication,Marcelino Oyono Ntutumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Communications & Information,Medium,Transport,Medium,NA,NA,NA,NA,0,0,0,0
58681,2003,GNQ,Equatorial Guinea,951,"Min. Of Agriculture, Fisheries & Animal Husbandry",Constantine Eko Nsue,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,NA,NA,NA,NA,NA,NA,0,0,1,0
58682,2003,GNQ,Equatorial Guinea,952,Min. Of Civil Service & Administrative Reforms,Ignacio Milam Tang,NA,Male,1940,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Civil Service,Medium,Political Reform,Medium,NA,NA,NA,NA,0,0,0,0
58683,2003,GNQ,Equatorial Guinea,953,"Min. Of Culture, Tourism & Francophone Affairs",Augustin Nse Nfumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,Tourism,Low,NA,NA,NA,NA,0,0,0,0
58684,2003,GNQ,Equatorial Guinea,954,Min. Of Economic Affairs & Finance,Baltasar Engonga Edjo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,General Economic Affairs,Medium,NA,NA,NA,NA,1,0,0,0
58685,2003,GNQ,Equatorial Guinea,955,"Min. Of Education, Science & Francophone Affairs",Santiago Ngua Nfumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,NA,NA,NA,NA,0,0,0,0
58686,2003,GNQ,Equatorial Guinea,956,Min. Of Employment & Social Security,Constantino Congue,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58687,2003,GNQ,Equatorial Guinea,957,"Min. Of Foreign Affairs, International Cooperation & Francophone Affairs",Santiago Nsobeya Efuman Nchama,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
58688,2003,GNQ,Equatorial Guinea,958,Min. Of Forestry & Environment,Teodoro Nguema Obiang Mangu,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Environment,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58689,2003,GNQ,Equatorial Guinea,959,Min. Of Health & Social Welfare,Juan Antonio Ntutumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58690,2003,GNQ,Equatorial Guinea,960,"Min. Of Industry, Commerce & Small Enterprises",Constantino Ekong Nsue,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Enterprises, Companies & Business",Medium,Industry & Commerce,Medium,NA,NA,NA,NA,0,0,0,0
58691,2003,GNQ,Equatorial Guinea,961,"Min. Of Information, Tourism & Culture",Lucas Nguema Esono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Communications & Information,Medium,Culture & Heritage,Medium,Tourism,Low,NA,NA,0,0,0,0
58692,2003,GNQ,Equatorial Guinea,962,Min. Of Interior & Local Corporations,Clemente Engonga Nguema Onguene,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58693,2003,GNQ,Equatorial Guinea,963,Min. Of Justice & Religion,Ruben Maye Nsue,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Justice & Legal Affairs,Medium,Religion,Medium,NA,NA,NA,NA,0,0,0,0
58694,2003,GNQ,Equatorial Guinea,964,Min. Of Labor & Social Promotion,Ernesto Maria Cayetano Toherida,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58695,2003,GNQ,Equatorial Guinea,965,Min. Of Mines & Energy,Cristobal Menana Ela,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Energy,Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
58696,2003,GNQ,Equatorial Guinea,966,Min. Of Planning & Economic Development,Fortunado Ofa Mbo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Planning & Development,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58697,2003,GNQ,Equatorial Guinea,967,"Min. Of Public Works, Housing & Urban Affairs",Florentino Nkogo Ndong,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Construction & Public Works,Medium,Housing,Medium,NA,NA,NA,NA,0,0,0,0
58698,2003,GNQ,Equatorial Guinea,968,Min. Of Social Affairs & Women's Development,Teresa Efua Asangono,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Women,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
58699,2003,GNQ,Equatorial Guinea,969,Min. Of Territorial Admin. & Local Govt.,Julio Ndong Ela Mangue,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,Local Government,Medium,NA,NA,NA,NA,0,0,0,0
58700,2003,GNQ,Equatorial Guinea,970,Min. Of Youth & Sports,Juan Antonio Bibang Ntutumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Sports,Low,Youth,Low,NA,NA,NA,NA,0,0,0,0
58701,2003,GNQ,Equatorial Guinea,971,"Min. Del. To Agriculture, Livestock & Rural Development",Carlos Eyi Obama,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Junior),"Agriculture, Food, Fisheries & Livestock",Medium,Planning & Development,Medium,NA,NA,NA,NA,0,0,0,0
58702,2003,GNQ,Equatorial Guinea,972,Dep. Min. Of Civil Service & Administrative Reform,Caridad Besari Borilo,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),Civil Service,Medium,Political Reform,Medium,NA,NA,NA,NA,0,0,0,0
58703,2003,GNQ,Equatorial Guinea,973,Dep. Min. Of Communications & Transports,M. Jeremias Ondo Ngomo,NA,Male,NA,NA,up,Popular Union of Equatorial Guinea,Unión Popular de Guinea Ecuatorial,0,0,0,Minister (Junior),Communications & Information,Medium,Transport,Medium,NA,NA,NA,NA,0,0,0,0
58704,2003,GNQ,Equatorial Guinea,974,Min. Del. Of Economic Affairs & Finance,Miguel Abia Biteo Boriko,NA,Male,1961,2012,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Junior),"Finance, Budget & Treasury",High,General Economic Affairs,Medium,NA,NA,NA,NA,0,0,0,0
58705,2003,GNQ,Equatorial Guinea,975,"Min. Del. Of Foreign Affairs, International Cooperation & Francophone Affairs",Jos Ela Ebang,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Junior),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,0
58706,2003,GNQ,Equatorial Guinea,976,Dep. Min. Of Justice & Religion,Evangelina Oyo Ebule,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),Justice & Legal Affairs,Medium,Religion,Medium,NA,NA,NA,NA,0,0,0,0
58707,2003,GNQ,Equatorial Guinea,977,Dep. Min. Of Labor & Social Security,Secundino Oyono Awong,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58708,2003,GNQ,Equatorial Guinea,978,Min. Del. Of National Defense,Melanio Ebendeng Nsomo,Col.,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Junior),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
58709,2003,GNQ,Equatorial Guinea,979,Dep. Min. Of National Security,Manuel Nguema Mba Ma Mba,Col.,Male,1953,2016,independent,independent,independent,0,0,0,Minister (Junior),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58710,2003,GNQ,Equatorial Guinea,980,"Dep. Min. Of Public Works, Housing & Urban Affairs",Carmelo Modu Acuse Bindang,NA,Male,NA,NA,uds,Social Democratic Union,Unión Demócrata Social,0,0,0,Minister (Junior),Construction & Public Works,Medium,Housing,Medium,NA,NA,NA,NA,0,0,0,0
58711,2003,GNQ,Equatorial Guinea,981,Min. Del. To The Presidency In Charge Of Youth & Sports,Francisco Pascual Eyegue Obama Asue,NA,Male,1949,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Junior),Sports,Low,Youth,Low,NA,NA,NA,NA,0,0,0,0
58712,2003,GNQ,Equatorial Guinea,982,"Vice Min. Of Culture, Tourism & Crafts Promotion",Anacleto Olo Mibuy,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),Culture & Heritage,Medium,Tourism,Low,NA,NA,NA,NA,0,0,0,0
58713,2003,GNQ,Equatorial Guinea,983,Vice Min. Of Economy & Finance,Marcelino Owono Edu,NA,Male,1963,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),"Finance, Budget & Treasury",High,General Economic Affairs,Medium,NA,NA,NA,NA,0,0,0,0
58714,2003,GNQ,Equatorial Guinea,984,Vice Min. Of Education & Science,Filiberto Ntutumu Nguema,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,NA,NA,NA,NA,0,0,0,0
58715,2003,GNQ,Equatorial Guinea,985,"Vice Min. Of Forestry, Fishing & Environment",Joaquin Mecheba Ivina,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,0,0,0,Minister (Junior),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
