item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112133583,FLORENTINO NCOGO NDONG,,,,,2018-01-12,,male,Q112133583-0BB57EC7-D8A6-437A-AB1F-757A9CC0F6E5
Q112128497,FRANCISCO MABALE NSENG,,,,,2018-01-12,,male,Q112128497-96021D19-A2C4-4938-8722-F2F4C31504A2
Q112128550,FRANCISCO MBA OLO BAHAMONDE,,,,,2018-01-12,,male,Q112128550-06C228B1-6436-4AF7-831C-4C492103C339
Q112133249,HERIBERTO MEKO MBENGONO,,,,,2018-01-12,,male,Q112133249-A435B67A-A595-42D6-9643-066400557174
Q112133590,ILIDIO BOYA RIOCHI,,,,,2018-01-12,,male,Q112133590-D026E2E7-0E76-4D3A-AC67-566DB1299EC3
Q112133574,JAIME ELA NDONG NZANG,,,,,2018-01-12,,male,Q112133574-4EC5D870-D630-415B-9169-F15DF6C14C21
Q112133560,JOSE ANTONLO ELOMBA VIÑAS,,,,,2018-01-12,,male,Q112133560-D218E366-321E-4CCC-A608-0EC10CEE0BCD
Q112133570,JOSE DOMINGO NDONG BACALE,,,,,2018-01-12,,male,Q112133570-D8D188A3-4DB8-4368-8677-293EC3F26D07
Q112133575,LUCAS ABADA NCHAMA,,,,,2018-01-12,,male,Q112133575-D719953C-D966-439C-93C2-6109EFF71EE1
Q112128525,LUCIANO ASUMU EDJANG,,,,,2018-01-12,,male,Q112128525-02570B05-58D6-47D0-8B3E-42B806C7EC30
Q112133255,MANUEL SAÑABA SILOCHI,,,,,2018-01-12,,male,Q112133255-27D9A2E6-31AB-48D9-B9BD-7CBA8C33DE80
Q112133578,MARCELINO ASUMU NSUE OKOMO,,,,,2018-01-12,,male,Q112133578-0DA470E2-16FB-4003-9F8B-F2857A9F5C70
Q112133552,MARIA TERESA AVORO NGUEMA,,,,,2018-01-12,,female,Q112133552-1AA16F7B-1E98-4985-8034-BA74CCC1A7F8
Q112133573,MARTIN CRISANTOS EBE MBA,,,,,2018-01-12,,male,Q112133573-8CC1204B-7BCE-4352-B815-62BEF3F2DC8B
Q112133261,MARTIN ELA ONDO,,,,,2018-01-12,,male,Q112133261-20FBF413-650A-4DE0-AA88-29249EF1A900
Q112133580,MATUSALEN OBURU ONDO,,,,,2018-01-12,,male,Q112133580-F6357885-04A7-47EF-B196-AE9126440248
Q112133588,MELCHOR BONO EDJO,,,,,2018-01-12,,male,Q112133588-9C4CDE90-8080-4658-B532-D961549E8BF0
Q112133577,PAULINO MBO OBAMA MASIE,,,,,2018-01-12,,male,Q112133577-789CD70A-C332-4233-9C48-6D71B2A51FCF
Q112133443,PEDRO CRISTINO BUERIBERI BOKESA,,,,,2018-01-12,,male,Q112133443-D26D7581-B20F-4310-AC7A-16C8F375D304
Q112133268,PILAR DJOMBE DJANGANI,,,,,2018-01-12,,female,Q112133268-246349F6-B3CF-4297-976A-3BCEDCAB239B
Q112133592,PLACIDO ERIMOLA MENESES,,,,,2018-01-12,,male,Q112133592-97DC8E78-7DDE-424E-A2B3-4568EEFA438C
Q112133553,PURIFICACION OLIVERA PACO,,,,,2018-01-12,,female,Q112133553-CF1BF15A-78FC-4C2B-AAAA-51520980D483
Q112133556,PURIFICACIÓN BUARI LASAKERHO,,,,,2018-01-12,,female,Q112133556-4D162985-BCA2-4B7D-931D-771A7B36BE0C
Q112133554,RAIMUNDA AYETO ESONO AKENG,,,,,2018-01-12,,female,Q112133554-D45548C0-C362-4665-86CB-F6431798B521
Q112133581,REGINALDO BIYOGO NDONG,,,,,2018-01-12,,male,Q112133581-EAACAAE6-4B7D-4165-86F7-31F70CDB6B70
Q112133568,SALVADOR ESONO NCHAMA,,,,,2018-01-12,,male,Q112133568-8395E1D2-91E3-4F6A-89ED-FD97FD8EBAB1
Q112133591,SALVADOR-SABAS BOLEKIA BUERIBERI,,,,,2018-01-12,,male,Q112133591-546A0BE9-D4B5-4B51-98F3-FAEA82B3ADC3
Q112133274,SANTIAGO OBAMA NDONG,,,,,2018-01-12,,male,Q112133274-C0A6DFE4-3A1D-4222-B13F-D99C94468E10
Q112133275,SANTIAGO ONDO NTUGU ANGUESOMO,,,,,2018-01-12,,male,Q112133275-470A44E9-9BA2-48F2-869A-AE0D5FD64AE8
Q112133276,SATURNINO OKE ESONO,,,,,2018-01-12,,male,Q112133276-F51DAF4B-C765-4B6A-817F-1A29DF2B43C8
Q112133562,SECUNDINO NVONO AVOMO,,,,,2018-01-12,,male,Q112133562-FAD39B1F-0DC6-4AF7-AE8F-B548CFBD38ED
Q325106,SILVESTRE SIALE BILEKA,,,,,2018-01-12,,male,Q325106-60734BCA-D94B-4266-9092-F3BEC4686EDE
Q112133555,SILVIA PALOMA OBONO EDJANG,,,,,2018-01-12,,female,Q112133555-B25527B7-A037-4964-9BAB-493CCE52DDEA
Q112133586,TEODOMIRO NSE MANGUE,,,,,2018-01-12,,male,Q112133586-C6ABE31E-895E-432D-9862-240D7720958B
Q100786539,TERESA EFUA ASANGONO,,,,,2018-01-12,,female,Q100786539-4868026D-2195-455C-A77B-64A75D99D565
Q112133564,TOMAS MECHEBA FERNANDEZ GALILEA,,,,,2018-01-12,,male,Q112133564-B9B21E67-4AA6-4779-922C-37789A3642E4
Q2201806,VICENTE EHATE TOMI,,,,,2018-01-12,,male,Q2201806-E490960E-A537-49FE-918E-505B0AA65FED
Q112133280,VICENTE RODRIGUEZ SIOSA,,,,,2018-01-12,,male,Q112133280-FE78B374-F2BE-415E-B881-E5010139DCAC
Q112133281,VICTORIANA NCHAMA NSUE OKOMO,,,,,2018-01-12,,female,Q112133281-A48FFACA-EE06-482D-B1D6-710D237CFFCC
